616,IMF quota review: Sitharaman pushes for greater coordination among BRICS nations
617,"CBSE signs MoU with AICTE to enhance skills of teachers, students"
618,‘Covid infection may lead to weakening of heart muscles’
619,International NGO advocates a forum for peace dialogue by stakeholders
620,Clip of this woman describing her good boy doggo may wipe your mid-week blues
621,Recode Studios: An E-commerce platform bringing cosmetics at your doorstep
622,Petrol and diesel prices in your city. Check today's rates here
623,Lawyer who filed PIL in Bombay HC against Anil Deshmukh
624,"Leaders of Russia and China tighten their grips, grow closer"
625,Here's how positive margin rate in breast cancer patients with DCIS be reduced
626,PMC seeks 450 beds of Southern Command hospital for Covid treatment
626,Pune collector seeks military assistance for additional Covid patient beds
627,8 warning signs that your lifestyle has put you at risk of diabetes
628,"In a post-Ahmed Patel era, how the Congress is navigating its first election"
629,"IFS officer shares adorable footage of fishing cat family, wows netizens"
630,"Pakistan issues visas to over 1,100 Indian pilgrims"
631,"After death, some cells in human brain remain active: Report"
632,Karnataka govt refuses transport worker’s demands to be paid on par with sixth pay commission
633,Jharkhand tightens COVID restrictions; no physical classes in schools
633,"Rajasthan imposes night curfew, closure of multiplexes: Check new guidelines"
634,News updates from HT: Delhi govt urges people to wear masks amid 4th wave
634,"Wear masks, appeals Delhi govt as city sees ‘fourth wave’ of Covid-19 pandemic"
635,"Sensex closes at 49,201, Nifty up 45 points at 14,683"
636,‘Any solution in Afghanistan without Taliban runs risk of failure’: Russian foreign minister Sergey Lavrov
637,SBI hikes minimum interest rate on home loans. Check details here
638,"Chanu, Phogat stand to gain due to North Korea’s withdrawal"
639,Major fire destroys natural gas pipeline in Ambegaon Khurd
640,Filmmaker Shafeeq Rahman celebrates 12th royal wedding anniversary
641,Rajasthan Royals organise stadium live show to launch 2021 IPL jersey
642,US Congressman lauds Quad plus France naval drill in Bay of Bengal
643,Climate change shrinks marine life richness near equator: Study
644,EVMs moved to strong rooms
645,Suhel Vats' Big Muscles Nutrition created a million-dollar opportunity in India
646,Subharti University offers students a golden opportunity for a bright future
647,Facebook removes accounts tied to Iranian exile group
648,Vishu handloom expo till April 13
649,Golf | Fast conditions set to pose supreme challenge
650,Delhi police probe allegation of custodial brutality
651,New UK regulator set to curb tech giants power over news publishers
652,PAU does not practice what it preaches
653,Ibrahimovic set to sign one-year contract extension with AC Milan - report
654,"Only 11% people say compliance to social distancing norms, masks is good: Survey"
655,"BSEB declares matric results, overall 78.17% pass"
655,"BSEB declares matric results, overall 78.17% pass in Bihar Board 10th exam"
655,Bihar Board 10th Result 2021: Simultala Awasiya Vidyalaya students shine
656,Social impact survey for second phase of Noida airport begins
657,₹585.53 cr. from KIIFB to NHAI
658,"Shweta Tripathi Sharma: Covid ke baad, body ki band baj jati hai"
659,"Smriti Khanna shares funny video as Indian woman after 6 months in Canada, watch"
660,Cyble appoints former IBM executive Ruchir Verma to scale operations
661,Lukewarm response to free swab tests in PCMC
662,IPL 2021: Rajasthan Royals - Team profile and full squad
663,‘UP has adopted Pulse Polio-like strategy to fight Covid’
664,"Expanded defence cooperation, free trade area figure in India, Russia talks"
664,"India, Russia discuss ways to strengthen strategic ties"
664,‘Russia closely watching LAC developments’: Foreign minister Sergey Lavrov
665,Maldives is Indians’ new favourite holiday destination during the pandemic
666,"Maoists cross a red line, again | HT Editorial"
666,‘Jawans are not cannon fodder’: Rahul Gandhi days after Chhattisgarh attack
667,"Sutradhara’s tales: Islamic powers conquer Deccan, Sufism arrives in Pune"
668,Facebook says data on 530 million users 'scraped' before September 2019
669,Abhishek humbly responds to woman who says 'bar set by' Scam 1992 is unmatchable
670,"SGPC employee’s killing: Daughter’s stalker, aide held; pistol used in crime recovered"
670,Yerawada police solve two-year-old murder case
671,NASA's Ingenuity helicopter survives first night alone on Mars
672,"Too soon to say if Britons can take summer holiday abroad, says UK's PM Johnson"
673,CII to partner with Punjab govt for infrastructure gap analysis
674,Japanese internment art auction stopped after protest
675,Pakistan will take a decade to vaccinate 75% population: Report
676,"Vaccine ready, cold-shoulder style makes a comeback"
677,North Korea tells WHO it's still coronavirus-free
678,Backlash after Pakistan PM Imran Khan links rape to how women dress
679,Amitabh Bachchan confuses fans with his 'WHTCTW' tweets for son Abhishek
680,Time to clean up Mumbai
681,Saqib Saleem: My 30th birthday seems like a decade ago. I have forgotten what parties are like
682,Fresh curbs on gatherings announced in Panchkula
683,Fetal heartbeat monitoring best method to reduce unnecessary C-section: Study
684,"In Bengal, the battle for Mahishya vote and the politics of turning OBC"
685,"4th Delhi Contemporary Art Week to feature 7 galleries, over 70 artists"
686,Singapore set to expand vaccines to under 45-year-olds from June
687,"Dream comes true for fans as Ajith, Vijay turn up for voting in Tamil Nadu"
688,"Pandemic, fund crunch halt Delhi parking policy implementation"
689,"Sanya Malhotra: When I see how much love I get from people on social media, I feel ‘Wow, people actually like my work’"
690,Centre opens up Covid-19 vaccination at work places from April 11
690,Govt may soon organise Covid-19 vaccination sessions at workplaces
691,"Mobisafar partners with YES Bank, NPCI to launch Virtual RuPay Prepaid Card"
692,US consumer watchdog eyes rules to prevent foreclosures
693,Kodagu readying for monsoon ahead of time
694,"2.8 lakh lockdown violators booked,"
695,Strike total as buses go off the road in Mysuru
696,China condemns 2 ex-Xinjiang officials on separatism charges
697,When Ranbir snapped at Anushka for slapping him: 'I told you not to do it'
698,Priyanka Chopra mourns the death of veteran actor Shashikala
699,Rare comic book that introduced Superman to world sold for over $3 million
700,Sophisticated and Splendidly Indian
701,"Night curfew to contain Covid-19 spike, puts wedding celebrations in crisis"
702,"Shraddha Kapoor sets Maldives on fire in blue Zara bralette, Stradivarius shorts"
703,China's capital is color-coding buildings to boost Covid-19 vaccination levels
704,"Democracy, Israel’s prized possession, is facing a grave risk"
705,Chitale’s Bhakarwadi in return gift for vaccine shots
706,Partial lockdown rules upset Maha traders
707,Mosquito menace leads to protest
708,IIT Mandi researchers develop algorithm to optimise vehicle’s fuel efficiency
709,"Maharashtra Covid curbs: Discussions were held, says Raut as protests surface"
710,Bihar court jails women drug smugglers jailed for 15 years
711,Malaika Arora reveals her 3 favourite Yoga asanas for toning the body | Watch
712,"HC orders north corporation to clear salary, pension dues"
713,Mumbai airport sees over 5 million passengers in 3 months
714,Certain high BP medications may alter heart risk in people with HIV: Study
715,Rakhi Sawant says she will pray for Vicky Kaushal after his Covid-19 diagnosis
716,"IPL 2021: Dynamic pacers, explosive finishers, DC have a team to go all the way"
716,IPL 2021: MI have the potential to go where no other IPL team has before
717,Widespread rain and thunderstorm likely over western Himalayan region today
718,Kartik Aaryan buys brand new Lamborghini Urus after Covid recovery
718,"Kartik Aaryan touches his new car's 'feet', watch video"
719,"New bat, please! Faheem Ashraf breaks Temba Bavuma's bat during SA-PAK ODI-WATCH"
720,Google AI scientist Bengio resigns after colleagues' firings
721,"Petrol pumps, fruit vendors listed as essentials in Maha"
722,Four booked for threatening girl and her family for rejecting proposal
723,"JKBOSE class 11 results 2020 for Jammu division declared, here's direct link"
724,Rise in testing count delays RT-PCR reports by up to 36 hours leading to possible spread of infection in Pune
725,French investigator shelved graft probe into Rafale jet deal: Report
726,T. Rex or humans- Who will win in a race? Question sparks debate among tweeple
727,"Kriti Sanon: Hoping things normalise soon, so many films are pending to release"
728,PM Modi 'mum' on Indira Gandhi's role in creation of Bangladesh: Ashok Gehlot
729,Yashraj Mukhate and Jasleen Royal’s rendition of Rangeela Re wows people. Watch
730,‘Glad we took it’: Odisha couple urges others to dispel rumours about vaccine
731,"19 blood clot deaths in UK after AstraZeneca jab, new advisory issued | 5 points"
731,AstraZeneca Covid vaccine possibly linked to rare blood clots: EU drug regulator
731,UK to brief on AstraZeneca Covid-19 vaccine as safety concerns grow
732,Tracing the roots of the US-China discord
733,SC paves way for two special courts to try coal scam cases
734,"Madhuri Dixit brings back memories of Ek Do Teen with Shakti Mohan in tow, watch"
735,Top 10 trusted blockchain development companies In India 2021-2022
736,'Nation bigger than BJP': PM Modi congratulates party workers on foundation day
737,Woman’s swift dress change during performance stuns netizens. Watch
738,391 ‘black spots’ identified on roads in 12 Punjab districts
739,Mulshi: Activists arrange free buses for villagers to take the jab
740,"Following complaints, Pune mayor instructs to covert Covid help desk into call centre, increase staff"
741,The power of the female form gets depicted in art
742,IPL 2021: Full list of records & milestones Virat Kohli can reach this season
743,"Meena Harris tweets about her guilty pleasure food, prompts varied replies"
744,"Pests enter homes, say residents of Vasundhara"
745,Brazil's Covid-19 deaths on track to pass worst of US wave
746,"COVID graph rising, Ernakulam reports 504 new cases"
747,Bengaluru FC confirms 3 Covid-19 cases ahead of AFC Qualifiers
748,AIADMK claims Stalin's son Udayanidhi sported party logo while casting vote
749,Centre allows registrations for health workers only at govt vaccination sites
749,"Soon, vaccination for Gurguram industrial employees at govt sites"
750,Jadavpur constituency: CPI(M) fights to protect its last bastion
751,"5 children, 7 teachers test Covid-19 positive in Dehradun's Doon School"
752,Civils interview from April 26
753,"Norwegian emergency response team rescues Dutch cargo ship, prevents oil spill"
754,"Soha Ali Khan, daughter Inaaya go Easter eggs hunting in the garden, see pics"
755,Diversify your portfolio with contactless Bajaj Finance online FD
756,"A third of Covid-19 survivors suffer neurological, mental disorders: Study"
756,"Covid boosts risks for mental, neurological disorders in study"
757,Calls grow for fee waiver for EWS students till class 12
758,"Miffed with handling of EVMs, Assam Congress wants CCTV links to strong rooms"
759,"Allu Arjun spends son's birthday in Maldives, turns photographer for daughter"
760,'Parties were being held': Delhi health minister on why night curfew was imposed
761,"Vivad se Vishwas solved 1.48 lakh legacy disputes,"
762,"In Tamil Nadu, Covid-19 patients, those in isolation can vote from 6pm to 7pm"
763,"5 easy Yoga exercises to try at home and improve posture, hunchback problem"
